total_amount,avg_review,diff_first_today,diff_first_last,recency,frequency,customer_city,customer_state
106.38,4.0,1289,0,7.983736832378488,1,3298,9
91.06,3.0,1302,0,8.410850325468695,1,2917,18
88.18,5.0,1118,0,2.3655516540380708,1,2917,18
115.0,5.0,1145,0,3.252633524302347,1,1882,11
94.2,5.0,1127,0,2.6612456107928293,1,3701,25
64.1,5.0,1326,0,9.199367543481385,1,2917,18
73.83,4.0,1371,0,10.67783732725518,1,1142,4
79.56,5.0,1321,0,9.035093123062076,1,3004,4
137.78,4.0,1193,0,4.829667960327727,2,3542,25
42.0,4.0,1276,0,7.556623339288281,1,2917,18
113.45,4.0,1051,0,0.16427442041931045,2,293,17
303.42,5.0,1434,0,12.747695024538492,1,2359,25
63.6,5.0,1378,0,10.907821515842214,1,2895,25
102.0,5.0,1140,0,3.0883591038830365,1,2407,10
29.38,3.0,1282,0,7.7537526437914535,1,2393,25
307.56,1.0,1193,0,4.829667960327727,1,3160,25
186.74,3.0,1309,0,8.64083451405573,1,2003,18
675.33,3.3333333333333335,1167,0,3.975440974147313,3,3477,25
40.95,2.0,1606,0,18.39873508696277,1,1004,25
212.28,5.0,1440,0,12.944824329041664,1,3290,22
43.0,2.0,1351,0,10.020739645577939,1,332,10
196.92,5.0,1355,0,10.152159181913387,1,410,18
74.67,5.0,1358,0,10.250723834164972,1,408,13
102.13,5.0,1196,0,4.928232612579314,1,3011,25
109.92,3.0,1153,0,3.5154725969732437,1,3328,25
74.83,5.0,1607,0,18.431589971046634,1,3328,25
81.16,3.0,1364,0,10.447853138668146,1,3328,25
73.56,5.0,1295,0,8.180866136881662,1,2158,25
34.09,3.0,1210,0,5.388200989753383,1,2917,18
67.8,4.5,1463,186,7.589478223372143,2,1536,25
862.1,5.0,1126,0,2.6283907267089672,1,1004,25
88.9,2.0,1070,0,0.7885172180126901,1,2106,25
87.27,5.0,1490,0,14.58756853323477,1,1404,25
78.7,4.0,1175,0,4.23828004681821,1,2917,18
42.32,5.0,1049,0,0.09856465225158627,1,1051,17
37.0,4.0,1094,0,1.5770344360253803,1,2069,17
107.02,5.0,1107,0,2.0041479291155877,1,1051,17
75.16,3.0,1212,0,5.453910757921107,1,51,25
199.42000000000002,2.0,1103,12,1.4784697837737941,2,2917,18
147.35,5.0,1383,0,11.072095936261524,1,2461,18
99.46,2.0,1049,0,0.09856465225158627,1,751,25
80.77,5.0,1463,0,13.700486662970492,1,3328,25
261.15,4.5,1188,34,3.5483274810571057,2,2917,18
418.51,3.0,1337,14,9.1008028912298,2,2740,22
45.09,4.0,1133,0,2.858374915296002,1,658,22
28.09,1.0,1261,0,7.06380007803035,1,666,11
115.35,5.0,1360,0,10.316433602332697,1,2078,25
169.7,5.0,1137,0,2.9897944516314503,1,1073,25
65.69,5.0,1098,0,1.7084539723608287,1,1041,12
245.68,4.0,1439,0,12.911969444957801,1,3160,25
46.64,5.0,1435,0,12.780549908622353,1,751,25
65.23,4.0,1063,0,0.5585330294256555,1,3314,25
215.39999999999998,4.5,1262,131,2.792665147128278,2,413,10
118.57,3.0,1082,0,1.1827758270190354,1,1023,10
43.59,4.0,1104,0,1.9055832768640013,1,1359,22
51.13,1.0,1074,0,0.9199367543481386,1,2917,18
109.02,1.0,1105,0,1.9384381609478634,1,2601,18
34.69,5.0,1081,0,1.149920942935173,1,2379,25
107.24,5.0,1219,0,5.683894946508142,1,3489,25
35.86,1.0,1608,0,18.464444855130495,1,3438,25
287.64,5.0,1190,0,4.7311033080761415,1,1685,14
1398.18,4.5,1407,17,11.30208012484856,2,2917,18
54.6,1.0,1180,0,4.40255446723752,1,2917,18
36.69,5.0,1083,0,1.2156307111028974,1,3160,25
233.6,5.0,1405,77,9.26507731164911,2,1527,17
1613.12,4.0,1362,101,7.06380007803035,4,1302,23
59.24,5.0,1151,0,3.4497628288055195,1,1004,25
147.15,5.0,1405,0,11.79490338610649,1,1248,23
159.46,4.0,1331,0,9.363641963900696,1,3768,7
324.82,4.0,1238,0,6.308137744101521,1,1217,4
46.59,5.0,1160,0,3.7454567855602785,1,1051,17
105.29,5.0,1132,0,2.82552003121214,1,2917,18
32.41,5.0,1400,0,11.63062896568718,1,2944,10
176.16,5.0,1180,0,4.40255446723752,1,1412,25
72.48,3.0,1095,0,1.6098893201092426,1,1013,23
50.75,5.0,1337,0,9.560771268403869,1,3458,16
51.85,4.0,1315,0,8.837963818558903,1,2863,25
128.6,4.0,1056,0,0.3285488408386209,1,958,10
136.47,5.0,1135,0,2.924084683463726,1,1404,25
197.16000000000003,3.5,1126,0,2.6283907267089672,2,3328,25
44.11,5.0,1238,0,6.308137744101521,1,961,10
27.77,4.0,1193,0,4.829667960327727,1,1701,25
130.06,5.0,1193,0,4.829667960327727,1,3538,25
147.31,2.0,1158,0,3.6797470173925544,1,2761,20
148.49,5.0,1048,0,0.06570976816772418,1,3212,18
51.68,1.0,1307,0,8.575124745888006,1,3128,25
33.51,5.0,1451,0,13.306228053964148,1,1306,23
195.0,5.0,1284,0,7.819462411959178,1,1954,17
276.23,5.0,1271,55,5.585330294256556,2,3542,25
43.27,5.0,1093,0,1.5441795519415182,1,3328,25
287.42,3.0,1175,0,4.23828004681821,1,3494,25
519.65,5.0,1298,0,8.279430789133247,1,2917,18
40.09,4.0,1151,0,3.4497628288055195,1,2448,22
92.31,5.0,1048,0,0.06570976816772418,1,3328,25
66.78,5.0,1283,0,7.786607527875316,1,2911,25
78.64,1.0,1385,0,11.13780570442925,1,1954,17
306.97,5.0,1397,0,11.532064313435594,1,1817,10
87.72,1.0,1131,0,2.792665147128278,1,617,4
132.05,5.0,1286,0,7.885172180126902,1,3328,25
133.83,4.0,1050,0,0.13141953633544837,1,711,18
431.12,3.0,1193,0,4.829667960327727,2,2917,18
127.11,5.0,1254,0,6.833815889443315,1,1254,10
98.66,1.0,1388,0,11.236370356680835,3,3328,25
26.77,4.0,1331,0,9.363641963900696,1,3328,25
46.01,5.0,1198,0,4.993942380747038,1,2458,23
169.8,5.0,1100,0,1.7741637405285529,1,1863,25
56.05,1.0,1240,0,6.373847512269246,1,1990,1
929.1400000000001,2.5,1098,6,1.5113246678576562,6,2896,25
361.07,4.0,1128,0,2.6941004948766913,1,1796,19
661.45,3.0,1151,17,2.891229799379864,2,429,10
208.38,1.0,1102,0,1.8398735086962772,1,819,14
1083.26,3.0,1151,0,3.4497628288055195,3,413,10
85.07,5.0,1070,0,0.7885172180126901,2,1690,25
35.77,4.0,1095,0,1.6098893201092426,1,1672,25
347.08,1.0,1224,0,5.848169366927452,1,1349,10
715.44,4.0,1304,238,0.6570976816772418,6,3298,9
78.19,5.0,1379,0,10.940676399926076,1,3298,9
38.62,5.0,1126,0,2.6283907267089672,1,3328,25
243.83,5.0,1426,0,12.484855951867594,1,165,18
321.49,5.0,1218,0,5.65104006242428,1,408,13
69.38,4.0,1198,0,4.993942380747038,3,2106,25
27.77,3.0,1118,0,2.3655516540380708,1,3328,25
37.93,4.0,1464,0,13.733341547054355,1,2917,18
165.46,1.0,1243,0,6.472412164520832,1,3086,25
204.08,4.0,1425,0,12.452001067783733,1,3328,25
159.1,4.0,1065,0,0.6242427975933798,1,649,25
49.16,3.0,1064,0,0.5913879135095177,1,3328,25
71.14,5.0,1187,0,4.632538655824555,1,2793,10
77.57,5.0,1279,0,7.655187991539868,1,2577,22
515.93,5.0,1064,0,0.5913879135095177,1,3328,25
449.92,3.0,1167,0,3.975440974147313,1,202,24
317.95,1.0,1087,0,1.3470502474383457,1,742,25
82.87,3.0,1458,0,13.536212242551182,1,3004,4
166.29,5.0,1191,0,4.763958192160003,1,2007,25
190.37,4.0,1237,0,6.27528286001766,1,2917,18
34.1,4.0,1173,0,4.172570278650485,1,3768,7
165.75,5.0,1251,0,6.735251237191728,1,3328,25
37.55,5.0,1116,0,2.299841885870346,1,3173,25
1030.44,1.0,1096,0,1.6427442041931046,1,408,13
211.91,5.0,1429,0,12.583420604119182,1,3328,25
36.84,5.0,1189,0,4.698248423992279,1,1321,25
230.24,5.0,1380,0,10.973531284009939,1,530,10
91.4,4.5,1419,305,2.234132117702622,2,3328,25
87.1,5.0,1105,0,1.9384381609478634,1,852,25
47.62,1.0,1103,0,1.8727283927801393,1,1264,5
40.76,5.0,1218,0,5.65104006242428,1,751,25
86.73,1.0,1345,0,9.823610341074765,1,2917,18
159.57000000000002,4.666666666666667,1377,71,8.542269861804144,3,2158,25
41.43,4.0,1455,0,13.437647590299596,1,3328,25
36.0,5.0,1191,0,4.763958192160003,1,1045,8
37.8,5.0,1109,0,2.069857697283312,1,2917,18
76.78,3.0,1466,0,13.799051315222078,1,3559,16
38.38,5.0,1169,0,4.041150742315037,1,1741,25
183.93,5.0,1159,0,3.7126019014764164,1,2062,18
53.99,3.0,1143,0,3.186923756134623,1,2697,25
107.83999999999999,2.0,1251,0,6.735251237191728,1,3288,17
187.53,5.0,1124,0,2.562680958541243,1,1718,10
173.2,5.0,1398,0,11.564919197519457,1,3367,25
86.18,5.0,1444,0,13.076243865377112,1,3414,7
387.27,3.0,1209,0,5.355346105669521,1,2855,15
64.08,5.0,1290,0,8.01659171646235,1,3328,25
200.82,5.0,1193,0,4.829667960327727,1,3702,25
67.08,1.0,1084,0,1.2484855951867595,1,3328,25
192.66,5.0,1211,0,5.421055873837245,1,1272,25
89.36,1.0,1066,0,0.6570976816772418,1,666,11
524.8199999999999,3.0,1188,45,3.186923756134623,2,2855,15
75.53,5.0,1434,0,12.747695024538492,1,3328,25
53.01,5.0,1102,0,1.8398735086962772,1,2481,17
237.61,5.0,1232,0,6.111008439598349,1,1264,5
193.6,5.0,1208,0,5.322491221585659,1,1332,8
335.47,5.0,1120,0,2.431261422205795,1,3328,25
138.6,5.0,1118,0,2.3655516540380708,1,3291,10
31.38,1.0,1267,0,7.260929382533522,1,1412,25
45.0,5.0,1247,0,6.60383170085628,1,1741,25
164.84,5.0,1453,0,13.371937822131871,1,2036,13
40.85,5.0,1175,0,4.23828004681821,1,1488,25
138.15,3.0,1132,0,2.82552003121214,1,1264,5
276.73,2.0,1386,0,11.170660588513112,2,1611,18
45.05,3.0,1077,0,1.0185014065997249,1,3004,4
508.02,4.0,1158,0,3.6797470173925544,1,2815,25
223.69,4.0,1158,0,3.6797470173925544,1,674,12
227.78,5.0,1262,28,6.176718207766073,2,1299,15
83.57,3.0,1054,0,0.26283907267089673,1,2180,25
74.05,5.0,1269,0,7.326639150701246,1,2638,9
44.0,4.0,1101,0,1.8070186246124151,1,3770,25
171.56,4.0,1251,106,3.252633524302347,2,297,25
73.13,4.0,1238,0,6.308137744101521,1,3414,7
89.91,5.0,1073,0,0.8870818702642764,1,3328,25
353.58,5.0,1179,0,4.3696995831536585,1,2917,18
27.77,4.0,1370,0,10.644982443171317,1,1412,25
64.01,4.0,1358,0,10.250723834164972,1,3212,18
265.76,5.0,1294,0,8.148011252797799,1,2777,25
46.28,5.0,1375,0,10.809256863590628,1,3328,25
142.1,1.0,1107,0,2.0041479291155877,1,3328,25
382.4200000000001,4.142857142857143,1102,35,0.689952565761104,7,1858,10
87.0,5.0,1221,0,5.749604714675866,1,413,10
167.13,5.0,1386,0,11.170660588513112,1,2740,22
134.38,5.0,1214,0,5.519620526088832,1,408,13
78.9,1.0,1265,0,7.195219614365798,1,508,6
436.88,5.0,1256,27,6.012443787346763,2,1124,11
40.09,4.0,1118,0,2.3655516540380708,1,1634,23
58.3,5.0,1218,0,5.65104006242428,1,2256,18
317.28000000000003,5.0,1186,0,4.599683771740692,4,760,7
57.76,5.0,1230,0,6.045298671430625,1,3328,25
169.78,1.0,1091,0,1.4784697837737941,1,3328,25
51.59,5.0,1209,0,5.355346105669521,1,1248,23
152.39,2.0,1092,0,1.5113246678576562,1,1858,10
82.9,5.0,1091,0,1.4784697837737941,1,382,25
66.99,3.0,1504,0,15.047536910408837,1,2917,18
65.78,5.0,1383,0,11.072095936261524,1,3287,25
68.04,5.0,1313,0,8.772254050391178,1,2917,18
82.7,5.0,1246,0,6.5709768167724185,1,3618,10
60.27,1.0,1313,0,8.772254050391178,1,1412,25
141.52,2.0,1495,0,14.751842953654078,1,3173,25
72.62,5.0,1094,0,1.5770344360253803,1,1332,8
24.23,4.0,1066,0,0.6570976816772418,1,2740,22
178.33,5.0,1060,0,0.4599683771740693,1,2626,25
364.16,5.0,1411,235,4.271134930902072,2,3795,22
46.39,5.0,1402,0,11.696338733854905,1,202,24
176.65,1.0,1092,0,1.5113246678576562,1,580,7
72.6,5.0,1456,0,13.470502474383457,1,2254,19
215.83,5.0,1263,0,7.129509846198074,1,3173,25
225.66,3.0,1123,0,2.529826074457381,1,3328,25
121.91,5.0,1188,0,4.665393539908417,1,149,8
84.93,4.0,1193,0,4.829667960327727,1,1721,25
93.58,4.0,1065,0,0.6242427975933798,1,796,17
429.27,1.0,1377,0,10.874966631758353,1,408,13
403.73999999999995,5.0,1098,0,1.7084539723608287,4,1904,10
137.53,3.0,1192,0,4.796813076243866,1,2985,10
146.68,5.0,1298,0,8.279430789133247,1,751,25
190.42,5.0,1141,0,3.1212139879668985,1,2896,25
55.0,5.0,1364,0,10.447853138668146,1,1682,23
67.28,5.0,1294,0,8.148011252797799,1,1837,14
41.88,4.0,1363,0,10.414998254584283,1,444,21
53.33,1.0,1342,0,9.72504568882318,1,3004,4
35.0,4.0,1265,0,7.195219614365798,1,1352,22
73.68,4.0,1078,0,1.051356290683587,1,3328,25
88.72,5.0,1192,0,4.796813076243866,1,1272,25
477.34,4.5,1274,15,6.998090309862626,4,3309,7
383.5,4.0,1062,0,0.5256781453417935,1,2823,18
45.48,3.0,1142,0,3.1540688720507606,1,3723,25
267.49,5.0,1609,0,18.49729973921436,1,3489,25
192.75,5.0,1252,0,6.768106121275591,1,2548,25
200.84,4.0,1296,0,8.213721020965522,1,2740,22
38.71,4.0,1107,0,2.0041479291155877,1,3328,25
401.12,3.6666666666666665,1081,0,1.149920942935173,3,961,10
40.6,5.0,1324,0,9.133657775313662,1,2740,22
474.29,2.0,1449,83,10.513562906835869,4,649,25
78.94,5.0,1210,0,5.388200989753383,1,3787,18
102.64,5.0,1150,0,3.4169079447216575,1,751,25
35.34,4.0,1207,0,5.289636337501797,1,3328,25
77.57,5.0,1195,0,4.895377728495451,1,2929,22
256.04,3.5,1223,47,4.271134930902072,2,2740,22
74.38,3.0,1135,0,2.924084683463726,1,1264,5
123.82,3.0,1143,0,3.186923756134623,1,2740,22
131.16,5.0,1326,0,9.199367543481385,1,1349,10
315.24,2.3333333333333335,1411,8,11.729193617938767,3,413,10
49.69,5.0,1301,0,8.377995441384833,1,2911,25
827.16,4.0,1321,0,9.035093123062076,1,2917,18
319.11,4.0,1227,0,5.946734019179039,1,413,10
415.40999999999997,1.0,1458,263,4.895377728495451,2,3328,25
239.5,5.0,1126,0,2.6283907267089672,1,413,10
138.6,5.0,1148,0,3.3511981765539334,1,3601,22
45.37,5.0,1120,0,2.431261422205795,1,2896,25
70.18,3.0,1342,27,8.837963818558903,2,2482,11
206.84,1.0,1129,0,2.7269553789605534,1,413,10
94.31,3.0,1272,0,7.425203802952833,1,135,25
166.69,1.0,1260,0,7.030945193946487,1,3328,25
455.39,5.0,1188,0,4.665393539908417,1,2089,25
61.05,3.0,1158,0,3.6797470173925544,1,2254,19
567.3,5.0,1239,0,6.340992628185384,1,3328,25
35.44,5.0,1064,0,0.5913879135095177,1,3328,25
55.04,5.0,1087,0,1.3470502474383457,1,3328,25
95.4,4.0,1059,0,0.4271134930902072,1,3657,10
313.54,5.0,1237,0,6.27528286001766,1,2917,18
144.56,5.0,1159,0,3.7126019014764164,1,3328,25
37.0,5.0,1206,0,5.2567814534179345,1,3328,25
677.4,5.0,1188,0,4.665393539908417,1,1430,25
153.37,4.5,1350,77,7.4580586870366945,2,1051,17
349.28,5.0,1397,69,9.26507731164911,2,3328,25
1635.51,5.0,1120,0,2.431261422205795,1,2929,22
290.73,5.0,1310,257,0.22998418858703465,3,3175,22
294.5,4.0,1153,0,3.5154725969732437,1,1638,10
53.84,4.0,1432,0,12.681985256370767,1,830,16
38.89,1.0,1109,0,2.069857697283312,1,2601,18
265.49,1.0,1129,0,2.7269553789605534,1,3787,18
290.72,4.0,1145,0,3.252633524302347,1,1839,25
42.63,5.0,1050,0,0.13141953633544837,1,413,10
34.0,1.0,1239,0,6.340992628185384,1,1248,23
38.82,5.0,1406,0,11.827758270190353,1,2341,16
447.24,5.0,1399,0,11.597774081603319,1,3288,17
55.62,2.0,1193,0,4.829667960327727,1,1661,25
215.99,1.0,1193,0,4.829667960327727,1,530,10
128.61,4.0,1201,0,5.092507032998625,1,3004,4
1898.0800000000002,1.0,1231,0,6.078153555514487,3,3328,25
417.5,5.0,1244,0,6.505267048604694,1,3328,25
479.7,4.0,1050,0,0.13141953633544837,1,324,23
113.62,3.0,1262,0,7.096654962114211,1,3328,25
129.15,5.0,1061,0,0.49282326125793136,1,2930,25
195.12,5.0,1164,0,3.8768763218957267,1,2259,11
157.65,4.0,1151,0,3.4497628288055195,1,3367,25
113.62,3.0,1325,0,9.166512659397524,1,3328,25
35.69,4.0,1175,0,4.23828004681821,1,2917,18
45.86,5.0,1479,0,14.226164808312285,1,3178,25
73.34,5.0,1293,0,8.115156368713937,1,3173,25
2058.7200000000003,4.0,1193,0,4.829667960327727,4,2896,25
623.34,1.0,1212,0,5.453910757921107,1,2740,22
131.7,3.0,1089,0,1.41276001560607,1,3328,25
48.69,4.0,1198,0,4.993942380747038,1,2917,18
636.8,2.0,1124,68,0.3285488408386209,3,2158,25
1082.66,4.0,1228,0,5.979588903262901,1,2917,18
418.93,1.0,1150,29,2.464116306289657,2,2430,23
759.25,5.0,1437,0,12.846259676790078,1,3328,25
85.6,1.0,1453,0,13.371937822131871,1,2917,18
155.0,4.0,1143,0,3.186923756134623,1,649,25
119.93,2.0,1114,0,2.234132117702622,1,2917,18
108.2,3.0,1156,0,3.6140372492248303,1,3780,4
50.29,4.0,1051,0,0.16427442041931045,1,3328,25
78.64,5.0,1183,0,4.501119119489107,1,1233,12
63.17,3.0,1145,0,3.252633524302347,1,2380,15
769.81,5.0,1439,334,1.9384381609478634,4,3173,25
997.96,3.0,1425,164,7.06380007803035,2,652,1
129.55,5.0,1244,0,6.505267048604694,1,3328,25
295.91,5.0,1119,0,2.398406538121933,1,1264,5
459.05,4.0,1374,128,6.5709768167724185,2,2158,25
76.19,1.0,1608,0,18.464444855130495,1,1248,23
224.98,5.0,1173,0,4.172570278650485,2,3004,4
836.34,5.0,1213,0,5.486765642004969,1,994,11
82.21,5.0,1263,0,7.129509846198074,1,966,18
73.34,2.0,1248,0,6.636686584940143,1,2650,25
120.9,1.0,1190,0,4.7311033080761415,1,3247,9
729.51,5.0,1074,0,0.9199367543481386,1,2855,15
122.01,5.0,1179,0,4.3696995831536585,1,1412,25
99.43,5.0,1225,0,5.881024251011314,1,3489,25
251.49,5.0,1250,19,6.078153555514487,2,3178,25
329.43,4.0,1448,0,13.20766340171256,1,1302,23
146.06,3.5,1387,340,0.03285488408386209,2,3655,25
46.42,5.0,1408,0,11.893468038358078,1,2917,18
117.08,5.0,1294,0,8.148011252797799,1,1004,25
227.14,5.0,1397,0,11.532064313435594,1,3083,8
40.31,5.0,1361,0,10.349288486416558,1,1412,25
67.36,5.0,1257,0,6.932380541694902,1,600,25
359.0,5.0,1241,45,4.928232612579314,4,2601,18
34.84,1.0,1096,0,1.6427442041931046,1,2670,25
29.01,1.0,1475,0,14.094745271976837,1,2917,18
68.22,5.0,1083,0,1.2156307111028974,1,853,17
71.63,5.0,1358,0,10.250723834164972,1,282,25
21.77,1.0,1213,0,5.486765642004969,1,3328,25
600.43,1.0,1192,0,4.796813076243866,1,1132,18
91.0,4.666666666666667,1254,0,6.833815889443315,3,2272,18
91.02,2.0,1092,0,1.5113246678576562,1,1512,22
124.72,5.0,1057,0,0.361403724922483,1,2777,25
42.77,1.0,1119,0,2.398406538121933,1,3367,25
173.04,4.0,1208,0,5.322491221585659,1,2748,25
113.44,5.0,1053,0,0.22998418858703465,1,413,10
633.28,5.0,1174,0,4.205425162734348,5,2917,18
191.13,1.0,1065,0,0.6242427975933798,1,1264,5
190.62,1.0,1132,0,2.82552003121214,1,508,6
35.0,5.0,1367,0,10.546417790919731,1,1378,18
105.99,1.0,1237,0,6.27528286001766,2,508,6
67.36,5.0,1064,0,0.5913879135095177,1,2896,25
102.13,5.0,1084,0,1.2484855951867595,1,668,17
731.36,4.0,1096,0,1.6427442041931046,3,877,17
63.73,5.0,1124,0,2.562680958541243,1,3328,25
172.34,4.0,1168,0,4.008295858231175,1,124,22
48.82,3.0,1089,0,1.41276001560607,1,1478,25
50.25,1.0,1375,0,10.809256863590628,1,1264,5
28.1,5.0,1278,0,7.622333107456005,1,1904,10
122.02,5.0,1119,0,2.398406538121933,1,2740,22
116.14,3.0,1315,0,8.837963818558903,1,3328,25
144.01,4.0,1110,0,2.102712581367174,1,3160,25
60.09,4.0,1141,0,3.1212139879668985,1,2158,25
109.22,4.0,1080,0,1.117066058851311,1,1201,5
165.66,4.0,1123,0,2.529826074457381,1,3328,25
157.58,5.0,1099,0,1.7413088564446908,1,3160,25
35.0,3.0,1137,0,2.9897944516314503,1,2917,18
75.17,5.0,1239,0,6.340992628185384,1,1638,10
211.6,3.0,1183,0,4.501119119489107,1,3328,25
301.19,5.0,1266,0,7.2280744984496605,1,3353,22
49.34,4.0,1146,0,3.2854884083862093,1,760,7
102.06,5.0,1261,0,7.06380007803035,1,2272,18
188.94,5.0,1097,0,1.6755990882769667,1,1412,25
85.57,5.0,1277,0,7.589478223372143,1,3057,14
197.46,5.0,1051,0,0.16427442041931045,1,3004,4
227.51000000000002,5.0,1269,0,7.326639150701246,3,2697,25
130.73,3.0,1150,0,3.4169079447216575,1,681,18
772.45,3.4,1379,270,2.069857697283312,5,2934,13
105.79,5.0,1441,0,12.977679213125526,1,901,7
56.01,5.0,1120,0,2.431261422205795,1,2882,8
134.5,5.0,1215,0,5.552475410172693,1,1848,16
216.87,5.0,1142,0,3.1540688720507606,1,2460,10
223.81,3.0,1227,0,5.946734019179039,1,3540,25
620.06,5.0,1609,297,8.739399166307317,2,2917,18
146.3,4.5,1245,35,5.388200989753383,2,1248,23
104.2,4.0,1168,0,4.008295858231175,1,2283,22
48.95,5.0,1459,0,13.569067126635044,1,3004,4
200.35,4.0,1077,0,1.0185014065997249,1,1332,8
324.7,4.0,1081,0,1.149920942935173,1,1073,25
138.48,4.0,1211,0,5.421055873837245,1,3788,25
67.77,5.0,1350,0,9.987884761494076,1,3328,25
97.92,5.0,1173,0,4.172570278650485,1,186,25
376.29,5.0,1319,0,8.969383354894351,1,60,4
322.58,5.0,1302,0,8.410850325468695,1,563,25
76.08,1.0,1191,0,4.763958192160003,1,242,18
61.69,5.0,1339,0,9.626481036571592,1,3179,25
450.51,5.0,1133,0,2.858374915296002,1,3328,25
31.1,5.0,1111,0,2.135567465451036,1,3167,10
36.17,1.0,1103,0,1.8727283927801393,1,1661,25
213.88,5.0,1081,0,1.149920942935173,3,3328,25
383.99,4.0,1407,174,6.143863323682211,3,1980,18
201.07999999999998,5.0,1340,116,5.848169366927452,2,1332,8
163.81,5.0,1284,0,7.819462411959178,1,3328,25
231.27,5.0,1322,0,9.067948007145937,1,681,18
62.78,5.0,1267,0,7.260929382533522,1,3328,25
155.77,1.0,1090,0,1.445614899689932,1,2405,10
99.01,3.5,1404,286,2.3655516540380708,2,597,25
84.48,5.0,1080,0,1.117066058851311,1,2896,25
122.97,3.0,1096,0,1.6427442041931046,1,3006,22
62.59,5.0,1303,0,8.443705209552558,1,2150,25
284.89,5.0,1061,0,0.49282326125793136,1,1372,17
80.39,5.0,1182,0,4.468264235405244,1,649,25
44.71,2.0,1190,0,4.7311033080761415,1,3328,25
68.89,5.0,1193,0,4.829667960327727,1,1478,25
186.82,5.0,1183,0,4.501119119489107,1,3328,25
95.3,4.0,1208,0,5.322491221585659,1,532,23
197.65,4.0,1132,0,2.82552003121214,1,681,18
34.42,1.0,1608,0,18.464444855130495,1,413,10
283.61,4.0,1407,0,11.860613154274215,1,3787,18
65.62,5.0,1139,0,3.0555042197991744,1,218,26
35.41,5.0,1126,0,2.6283907267089672,1,2158,25
194.92,2.0,1239,0,6.340992628185384,1,3298,9
28.68,5.0,1330,0,9.330787079816835,1,3328,25
92.86,3.0,1450,0,13.273373169880285,1,3328,25
382.59000000000003,5.0,1223,23,5.059652148914762,2,3627,23
79.17,4.0,1173,0,4.172570278650485,1,3328,25
429.29999999999995,3.5,1299,39,7.030945193946487,2,1588,25
130.57999999999998,5.0,1109,0,2.069857697283312,2,3328,25
129.86,5.0,1270,0,7.359494034785109,1,2917,18
118.48,5.0,1051,0,0.16427442041931045,1,580,7
34.01,1.0,1475,0,14.094745271976837,1,413,10
112.25,5.0,1052,0,0.19712930450317254,1,3484,25
54.61,5.0,1191,0,4.763958192160003,1,2917,18
40.78,5.0,1136,0,2.9569395675475882,1,3780,4
175.32,5.0,1331,0,9.363641963900696,1,2504,16
69.15,5.0,1235,0,6.2095730918499354,1,3769,20
93.01,1.0,1233,0,6.143863323682211,1,3287,25
1504.61,5.0,1371,0,10.67783732725518,1,2917,18
34.12,5.0,1080,0,1.117066058851311,1,3768,7
65.0,5.0,1271,0,7.39234891886897,1,480,23
145.34,5.0,1275,0,7.523768455204419,1,410,18
144.14,5.0,1494,0,14.718988069570218,1,1280,25
371.59,5.0,1121,0,2.464116306289657,1,3657,10
1125.55,5.0,1272,0,7.425203802952833,1,413,10
185.2,3.0,1075,0,0.9527916384320007,1,2522,17
59.42,1.0,1446,0,13.141953633544837,1,3258,23
76.78,5.0,1144,0,3.219778640218485,1,3328,25
300.49,5.0,1226,0,5.9138791350951765,1,2272,18
322.8,5.0,1047,0,0.03285488408386209,1,2648,8
136.37,3.0,1084,0,1.2484855951867595,1,3377,22
46.84,5.0,1315,0,8.837963818558903,1,496,25
503.5399999999999,4.6,1386,191,4.895377728495451,10,3328,25
94.41,3.0,1229,0,6.012443787346763,2,3004,4
32.1,5.0,1307,0,8.575124745888006,1,3129,22
119.25,5.0,1094,0,1.5770344360253803,1,3328,25
46.75,5.0,1364,0,10.447853138668146,1,1687,25
38.09,5.0,1161,0,3.7783116696441406,1,508,6
134.2,5.0,1091,0,1.4784697837737941,1,3328,25
222.71,5.0,1188,0,4.665393539908417,1,3298,9
105.37,5.0,1309,0,8.64083451405573,1,72,10
192.94,3.0,1231,0,6.078153555514487,3,1835,10
628.63,4.5,1087,0,1.3470502474383457,2,1319,22
157.92,5.0,1401,0,11.663483849771042,1,2917,18
183.37,5.0,1117,0,2.3326967699542087,1,2917,18
273.83000000000004,3.0,1412,0,12.024887574693526,3,2062,18
360.81,5.0,1442,0,13.010534097209389,1,1436,4
279.02,4.0,1122,0,2.496971190373519,3,649,25
131.61,5.0,1387,101,7.885172180126902,2,2692,8
61.75,5.0,1127,0,2.6612456107928293,1,1959,25
190.62,5.0,1405,0,11.79490338610649,1,893,16
97.81,4.0,1144,0,3.219778640218485,1,413,10
244.15,5.0,1298,0,8.279430789133247,1,3328,25
228.8,4.0,1261,0,7.06380007803035,1,1426,13
55.69,5.0,1340,0,9.659335920655455,1,3722,12
57.18,3.0,1080,0,1.117066058851311,1,617,4
344.34,1.0,1194,0,4.86252284441159,1,644,14
929.1400000000001,2.5,1098,6,1.5113246678576562,6,2896,25
50.69,5.0,1116,0,2.299841885870346,1,3328,25
151.6,5.0,1183,0,4.501119119489107,1,3657,10
456.45,5.0,1111,0,2.135567465451036,1,2028,17
42.42,5.0,1434,0,12.747695024538492,1,1869,25
168.29,5.0,1262,0,7.096654962114211,1,3656,10
53.1,2.0,1174,0,4.205425162734348,1,1667,18
