total_amount,avg_review,diff_first_today,diff_first_last,recency,frequency,customer_city,customer_state,purchased
378.5,4.0,1075,0,0.8213721020965523,1,2761,20,0
14.67,5.0,1185,0,4.435409351321383,1,3477,25,0
67.5,4.0,1140,0,2.9569395675475882,1,760,7,0
66.78,5.0,1116,0,2.168422349534898,1,1039,25,0
76.66,4.0,1193,0,4.698248423992279,1,2003,18,0
341.0,1.0,1203,0,5.0267972648309,1,649,25,0
26.63,5.0,1050,0,0.0,1,1412,25,0
95.34,5.0,1057,0,0.22998418858703465,1,3328,25,0
340.12,5.0,1156,0,3.4826177128893816,1,3128,25,0
47.61,1.0,1097,0,1.5441795519415182,1,1264,5,0
210.56,3.0,1369,0,10.480708022752006,1,1526,23,0
85.14,5.0,1101,0,1.6755990882769667,1,2239,10,0
60.96,5.0,1450,0,13.141953633544837,1,1658,10,0
123.52,5.0,1165,0,3.7783116696441406,1,3328,25,0
163.97,2.0,1268,0,7.1623647302819355,1,3328,25,0
89.61,5.0,1078,0,0.9199367543481386,1,2769,10,0
232.72,1.0,1180,0,4.271134930902072,1,2895,25,0
186.46,5.0,1507,0,15.014682026324977,1,1013,23,0
54.51,4.0,1286,0,7.7537526437914535,1,3328,25,0
437.08,5.0,1165,81,1.117066058851311,2,3328,25,0
437.08,5.0,1165,81,1.117066058851311,2,3328,25,0
437.08,5.0,1165,81,1.117066058851311,2,3328,25,0
437.08,5.0,1165,81,1.117066058851311,2,3328,25,0
70.93,5.0,1490,0,14.456148996899321,1,2917,18,0
162.46,4.0,1196,0,4.796813076243866,1,3160,25,0
264.95,5.0,1152,0,3.3511981765539334,1,2917,18,0
163.97,5.0,1132,0,2.6941004948766913,1,3036,25,0
106.78,3.0,1191,0,4.632538655824555,1,3232,18,0
142.66,3.0,1248,14,6.045298671430625,2,2917,18,0
142.66,3.0,1248,14,6.045298671430625,2,2917,18,0
142.66,3.0,1248,14,6.045298671430625,2,2917,18,0
142.66,3.0,1248,14,6.045298671430625,2,2917,18,0
68.13,2.0,1090,0,1.3141953633544836,1,1735,17,0
112.89,4.0,1233,0,6.012443787346763,1,3206,22,0
142.19,4.0,1382,0,10.907821515842214,1,1299,15,0
180.5,5.0,1157,0,3.5154725969732437,1,2917,18,0
36.75,5.0,1148,0,3.219778640218485,1,3328,25,0
155.23,3.0,1191,0,4.632538655824555,1,2493,18,0
146.84,5.0,1382,0,10.907821515842214,1,556,15,0
133.38,5.0,1157,0,3.5154725969732437,1,413,10,0
221.85,5.0,1505,0,14.948972258157252,1,3559,16,0
159.6,5.0,1110,0,1.9712930450317254,1,413,10,0
75.65,4.0,1307,0,8.443705209552558,1,2740,22,0
238.78,1.0,1234,0,6.045298671430625,1,3298,9,0
114.33,5.0,1127,0,2.529826074457381,1,3053,17,0
96.8,5.0,1320,0,8.870818702642765,1,3328,25,0
563.26,4.0,1101,0,1.6755990882769667,1,3287,25,0
445.6,5.0,1128,0,2.562680958541243,1,2917,18,0
419.06,1.0,1514,0,15.24466621491201,1,2077,10,0
116.45,5.0,1368,0,10.447853138668146,1,681,18,0
442.51,2.0,1480,0,14.1276001560607,1,2777,25,0
596.27,1.0,1173,0,4.041150742315037,1,597,25,0
423.06,5.0,1450,0,13.141953633544837,1,2632,17,0
222.09,5.0,1465,0,13.634776894802767,1,3588,17,0
142.98,2.0,1188,0,4.533974003572968,1,413,10,0
1129.41,4.0,1064,0,0.4599683771740693,1,413,10,0
120.3,5.0,1067,0,0.5585330294256555,1,3061,22,0
54.0,5.0,1233,0,6.012443787346763,1,3328,25,0
278.22,5.0,1155,0,3.4497628288055195,1,828,9,0
69.14,5.0,1188,0,4.533974003572968,1,3328,25,0
51.88,3.0,1072,0,0.722807449844966,1,792,25,0
103.14,3.0,1103,0,1.7413088564446908,1,2536,25,0
23.17,5.0,1303,0,8.31228567321711,1,2895,25,0
44.1,5.0,1270,0,7.2280744984496605,1,2917,18,0
31.91,5.0,1109,0,1.9384381609478634,1,961,10,0
43.25,4.0,1081,0,1.0185014065997249,1,3173,25,0
75.44,1.0,1077,0,0.8870818702642764,1,1352,22,0
49.2,5.0,1067,0,0.5585330294256555,1,532,23,0
120.51,3.5,1331,9,8.936528470810488,2,3477,25,0
120.51,3.5,1331,9,8.936528470810488,2,3477,25,0
120.51,3.5,1331,9,8.936528470810488,2,3477,25,0
120.51,3.5,1331,9,8.936528470810488,2,3477,25,0
162.6,1.0,1611,0,18.431589971046634,1,1132,18,0
99.74,4.0,1182,0,4.336844699069796,1,2407,10,0
82.62,4.0,1106,0,1.8398735086962772,1,2067,25,0
125.4,4.0,1133,0,2.7269553789605534,1,3049,25,0
185.55,5.0,1370,0,10.513562906835869,1,3044,25,0
189.0,5.0,1068,0,0.5913879135095177,1,2769,10,0
98.23,5.0,1175,0,4.106860510482761,1,1571,15,0
30.75,4.0,1119,0,2.266987001786484,1,3347,25,0
49.17,1.0,1339,0,9.495061500236144,1,1536,25,0
59.78,5.0,1051,0,0.03285488408386209,1,3328,25,0
617.84,4.0,1061,0,0.361403724922483,1,316,22,0
318.4,4.0,1200,0,4.928232612579314,1,2914,18,0
92.57,3.0,1155,0,3.4497628288055195,1,3328,25,0
169.62,5.0,1080,0,0.9856465225158627,1,1248,23,0
58.75,5.0,1344,0,9.659335920655455,1,3328,25,0
39.84,4.0,1197,0,4.829667960327727,1,496,25,0
81.12,4.0,1142,0,3.0226493357153124,1,3328,25,0
108.86,4.0,1255,0,6.735251237191728,1,1641,4,0
112.5,4.0,1053,0,0.09856465225158627,1,3104,25,0
143.83,3.0,1141,0,2.9897944516314503,1,3328,25,0
147.35,5.0,1239,0,6.2095730918499354,1,1835,10,0
122.34,4.0,1192,0,4.665393539908417,1,2577,22,0
623.68,5.0,1174,0,4.0740056263988995,1,1911,22,0
74.67,5.0,1170,0,3.942586090063451,1,2418,5,0
155.73,5.0,1195,0,4.763958192160003,1,2430,23,0
60.85,5.0,1197,0,4.829667960327727,1,903,25,0
54.0,5.0,1114,0,2.102712581367174,1,413,10,0
264.16,5.0,1279,0,7.523768455204419,1,3212,18,0
193.02,5.0,1148,0,3.219778640218485,1,3179,25,0
124.84,4.0,1511,0,15.146101562660425,1,771,18,0
334.67,4.0,1051,0,0.03285488408386209,1,3328,25,0
83.41,5.0,1107,0,1.8727283927801393,1,390,25,1
83.41,5.0,1107,0,1.8727283927801393,1,390,25,1
180.67,5.0,1136,0,2.82552003121214,1,3328,25,0
87.76,5.0,1214,0,5.388200989753383,1,2393,25,0
81.63,1.0,1121,0,2.3326967699542087,1,3287,25,0
117.78,3.0,1323,0,8.969383354894351,1,2101,10,0
177.68,4.0,1305,0,8.377995441384833,1,829,22,0
181.42,1.0,1111,0,2.0041479291155877,1,1555,10,0
25.78,5.0,1162,0,3.6797470173925544,1,3173,25,0
114.83,4.0,1271,0,7.260929382533522,1,3160,25,0
793.5699999999999,2.5,1193,6,4.501119119489107,2,408,13,0
793.5699999999999,2.5,1193,6,4.501119119489107,2,408,13,0
793.5699999999999,2.5,1193,6,4.501119119489107,2,408,13,0
793.5699999999999,2.5,1193,6,4.501119119489107,2,408,13,0
67.0,5.0,1204,0,5.059652148914762,1,2113,17,0
81.5,5.0,1052,0,0.06570976816772418,1,2650,25,0
104.76,5.0,1148,0,3.219778640218485,1,1884,23,0
114.8,5.0,1413,0,11.926322922441939,1,2896,25,0
515.81,5.0,1193,0,4.698248423992279,1,1172,10,0
126.11,1.0,1266,0,7.096654962114211,1,3004,4,0
205.18,5.0,1197,0,4.829667960327727,1,3651,4,0
147.15,2.0,1131,0,2.6612456107928293,1,2917,18,0
142.79,5.0,1051,0,0.03285488408386209,1,2320,10,0
1173.84,4.0,1157,0,3.5154725969732437,1,2917,18,0
50.93,1.0,1089,0,1.2813404792706216,1,1923,4,0
116.24,4.0,1196,0,4.796813076243866,1,1858,10,0
116.94,4.0,1247,0,6.472412164520832,1,2428,10,0
130.26,5.0,1309,0,8.509414977720281,1,2917,18,0
44.26,4.0,1421,0,12.189161995112835,1,493,10,0
156.09,4.0,1236,0,6.111008439598349,1,3425,15,0
64.46,4.0,1400,0,11.499209429351732,1,2405,10,0
154.38,5.0,1074,0,0.7885172180126901,1,2289,17,0
67.99,1.0,1236,0,6.111008439598349,1,3212,18,0
66.09,1.0,1457,0,13.371937822131871,1,708,22,0
24.09,4.0,1332,0,9.26507731164911,1,2917,18,0
21.38,1.0,1069,0,0.6242427975933798,1,3328,25,0
117.24,5.0,1488,0,14.390439228731596,1,711,18,0
166.23,1.0,1154,0,3.4169079447216575,1,3477,25,0
35.0,5.0,1283,0,7.655187991539868,1,1215,17,0
45.37,5.0,1279,0,7.523768455204419,1,1925,25,0
25.75,5.0,1266,0,7.096654962114211,1,3328,25,0
44.1,3.0,1320,0,8.870818702642765,1,681,18,0
58.71,4.0,1312,0,8.607979629971869,1,3287,25,0
190.37,1.0,1168,0,3.8768763218957267,1,3212,18,0
63.95,3.0,1096,0,1.5113246678576562,1,2158,25,0
321.41,1.0,1066,0,0.5256781453417935,1,1718,10,0
144.13,5.0,1346,0,9.72504568882318,1,2769,10,0
516.25,4.0,1273,0,7.326639150701246,1,1863,25,0
71.99,4.0,1238,0,6.176718207766073,1,1980,18,0
64.0,4.0,1114,0,2.102712581367174,1,3288,17,0
507.84,1.0,1096,0,1.5113246678576562,1,3328,25,0
97.59,2.0,1108,0,1.9055832768640013,1,1858,10,0
41.84,5.0,1221,0,5.6181851783404175,1,137,25,0
92.59,5.0,1128,0,2.562680958541243,1,3328,25,0
551.25,5.0,1254,0,6.702396353107867,1,289,25,0
33.71,4.0,1262,0,6.965235425778763,1,3328,25,0
150.03,5.0,1376,0,10.710692211339042,1,1051,17,0
77.66,5.0,1339,0,9.495061500236144,1,367,18,0
168.46,3.0,1375,0,10.67783732725518,1,3128,25,0
144.5,4.0,1171,0,3.975440974147313,1,3328,25,0
138.24,5.0,1197,0,4.829667960327727,1,2339,5,0
68.23,1.0,1363,0,10.283578718248835,1,1433,25,0
238.07,4.0,1067,0,0.5585330294256555,1,3441,10,0
26.94,3.0,1080,0,0.9856465225158627,1,1733,15,0
92.83,4.0,1059,0,0.29569395675475885,1,3173,25,0
152.35,5.0,1207,0,5.158216801166349,1,508,6,0
197.95,5.0,1194,46,3.219778640218485,2,2917,18,0
197.95,5.0,1194,46,3.219778640218485,2,2917,18,0
197.95,5.0,1194,46,3.219778640218485,2,2917,18,0
197.95,5.0,1194,46,3.219778640218485,2,2917,18,0
63.1,5.0,1342,0,9.593626152487731,1,2917,18,0
50.87,5.0,1060,0,0.3285488408386209,1,1004,25,0
187.43,5.0,1137,0,2.858374915296002,1,1889,10,0
259.14,1.0,1266,0,7.096654962114211,1,1863,25,0
416.54,1.0,1376,0,10.710692211339042,1,943,23,0
163.48,5.0,1313,0,8.64083451405573,1,242,18,0
210.11,4.0,1125,0,2.464116306289657,1,2635,25,0
37.76,4.0,1109,0,1.9384381609478634,1,3128,25,0
122.27,1.0,1271,0,7.260929382533522,1,426,25,0
48.01,5.0,1183,0,4.3696995831536585,1,429,10,0
82.67,1.0,1312,0,8.607979629971869,1,1840,15,0
24.0,4.0,1109,0,1.9384381609478634,1,1536,25,0
186.3,2.0,1197,0,4.829667960327727,1,2917,18,0
771.88,5.0,1348,0,9.790755456990903,1,3128,25,0
64.17,5.0,1114,0,2.102712581367174,1,2917,18,0
104.68,4.0,1072,0,0.722807449844966,1,3328,25,0
58.95,5.0,1443,0,12.911969444957801,1,3779,7,0
33.09,5.0,1361,0,10.21786895008111,1,315,10,0
130.56,5.0,1179,0,4.23828004681821,1,708,22,0
66.89,5.0,1270,0,7.2280744984496605,1,1670,25,0
841.4,4.0,1096,0,1.5113246678576562,1,2094,16,0
147.65,5.0,1418,0,12.09059734286125,1,2310,18,0
161.95,3.0,1090,0,1.3141953633544836,1,3328,25,0
76.65,1.0,1110,0,1.9712930450317254,1,2310,18,0
62.44,5.0,1197,0,4.829667960327727,1,3328,25,0
115.21,4.0,1128,0,2.562680958541243,1,2070,25,0
42.6,4.0,1143,0,3.0555042197991744,1,1790,23,0
77.89,5.0,1259,0,6.8666707735271775,1,1232,17,0
98.62,5.0,1114,0,2.102712581367174,1,297,25,0
279.08,1.0,1120,0,2.299841885870346,1,3328,25,0
38.01,5.0,1282,0,7.622333107456005,1,413,10,1
38.01,5.0,1282,0,7.622333107456005,1,413,10,1
44.65,4.0,1450,0,13.141953633544837,1,508,6,0
57.6,5.0,1213,0,5.355346105669521,1,3734,22,0
142.28,5.0,1283,0,7.655187991539868,1,2254,19,0
53.0,4.0,1111,0,2.0041479291155877,1,2917,18,0
251.75,4.0,1106,0,1.8398735086962772,1,1169,15,0
604.62,5.0,1242,0,6.308137744101521,1,3328,25,0
83.61,4.0,1087,0,1.2156307111028974,1,3328,25,0
141.79,5.0,1339,0,9.495061500236144,1,3282,25,0
90.88,5.0,1156,0,3.4826177128893816,1,367,18,0
83.2,1.0,1295,0,8.049446600546213,1,3367,25,0
103.55,5.0,1270,0,7.2280744984496605,1,3328,25,0
86.64,4.0,1341,0,9.560771268403869,1,3441,10,0
87.73,1.0,1394,0,11.30208012484856,1,1980,18,0
31.75,4.0,1282,0,7.622333107456005,1,1670,25,0
290.67,5.0,1298,0,8.148011252797799,1,3290,22,0
148.16,3.0,1168,0,3.8768763218957267,1,3160,25,0
76.86,1.0,1088,0,1.2484855951867595,1,2272,18,0
188.62,5.0,1309,0,8.509414977720281,1,2635,23,0
160.55,1.0,1053,0,0.09856465225158627,1,2537,15,0
48.69,4.0,1108,0,1.9055832768640013,1,3780,4,0
42.59,5.0,1184,0,4.40255446723752,1,3328,25,0
129.64,1.0,1063,0,0.4271134930902072,1,3768,7,0
201.82,1.0,1134,0,2.759810263044416,1,3328,25,0
59.96,5.0,1406,0,11.696338733854905,1,2067,25,0
66.78,5.0,1115,0,2.135567465451036,1,3128,25,0
59.89,5.0,1193,0,4.698248423992279,1,1412,25,0
248.36,5.0,1142,0,3.0226493357153124,1,1004,25,0
38.42,4.0,1492,0,14.521858765067044,1,681,18,0
70.53,5.0,1156,0,3.4826177128893816,1,413,10,0
77.89,5.0,1156,0,3.4826177128893816,1,1217,4,0
101.73,1.0,1103,0,1.7413088564446908,1,3328,25,0
150.17,3.0,1120,0,2.299841885870346,1,1776,25,0
65.79,4.0,1130,0,2.6283907267089672,1,3137,4,0
218.45,4.0,1103,0,1.7413088564446908,1,3328,25,0
98.72,5.0,1182,0,4.336844699069796,1,2008,25,0
126.92,5.0,1194,0,4.7311033080761415,1,1359,22,0
163.79,2.0,1164,0,3.7454567855602785,1,2917,18,0
76.78,5.0,1113,0,2.069857697283312,1,3160,25,0
137.4,1.0,1087,0,1.2156307111028974,1,2917,18,0
31.51,4.0,1403,0,11.597774081603319,1,3494,25,0
171.61,5.0,1293,0,7.983736832378488,1,3328,25,0
58.62,5.0,1138,0,2.891229799379864,1,3328,25,0
166.31,3.0,1072,0,0.722807449844966,1,2505,19,0
156.22,1.0,1268,89,4.23828004681821,2,508,6,0
156.22,1.0,1268,89,4.23828004681821,2,508,6,0
156.22,1.0,1268,89,4.23828004681821,2,508,6,0
156.22,1.0,1268,89,4.23828004681821,2,508,6,0
49.63,4.0,1165,0,3.7783116696441406,1,1041,12,0
193.96,3.5,1309,54,6.735251237191728,2,3328,25,0
193.96,3.5,1309,54,6.735251237191728,2,3328,25,0
193.96,3.5,1309,54,6.735251237191728,2,3328,25,0
193.96,3.5,1309,54,6.735251237191728,2,3328,25,0
48.68,5.0,1376,0,10.710692211339042,1,2657,25,0
30.44,5.0,1117,0,2.20127723361876,1,2723,12,0
381.9,5.0,1208,0,5.19107168525021,1,2917,18,0
260.0,5.0,1117,0,2.20127723361876,1,1664,23,0
66.6,3.0,1289,0,7.85231729604304,1,2740,22,0
56.85,4.0,1334,0,9.330787079816835,1,3104,25,0
101.34,1.0,1191,0,4.632538655824555,1,2524,10,0
61.72,5.0,1298,0,8.148011252797799,1,1741,25,0
47.69,4.0,1200,0,4.928232612579314,1,1923,4,0
160.51,4.0,1181,0,4.303989814985934,1,3328,25,0
124.53,5.0,1489,0,14.423294112815459,1,3328,25,0
98.14,5.0,1191,0,4.632538655824555,1,3328,25,0
99.43,4.0,1087,0,1.2156307111028974,1,2827,17,0
188.45,5.0,1349,0,9.823610341074765,1,1672,25,0
40.18,2.5,1144,41,1.7413088564446908,2,2917,18,0
40.18,2.5,1144,41,1.7413088564446908,2,2917,18,0
40.18,2.5,1144,41,1.7413088564446908,2,2917,18,0
40.18,2.5,1144,41,1.7413088564446908,2,2917,18,0
40.1,1.0,1264,0,7.030945193946487,1,3147,10,0
385.86,4.0,1124,0,2.431261422205795,1,534,10,0
72.14,4.0,1247,0,6.472412164520832,1,452,10,0
64.51,3.0,1460,0,13.470502474383457,1,3787,18,0
318.34,1.0,1182,0,4.336844699069796,1,2315,18,0
77.16,3.0,1471,0,13.83190619930594,1,2917,18,0
131.46,5.0,1233,0,6.012443787346763,1,3576,23,0
89.38,3.0,1156,0,3.4826177128893816,1,3328,25,0
40.09,4.0,1260,0,6.899525657611039,1,3550,17,0
865.97,3.5,1168,23,3.1212139879668985,2,1806,25,0
865.97,3.5,1168,23,3.1212139879668985,2,1806,25,0
865.97,3.5,1168,23,3.1212139879668985,2,1806,25,0
865.97,3.5,1168,23,3.1212139879668985,2,1806,25,0
32.85,4.0,1317,0,8.772254050391178,1,1989,25,0
77.57,5.0,1247,0,6.472412164520832,1,413,10,0
185.93,4.0,1176,0,4.139715394566624,1,1843,23,0
149.7,2.0,1106,0,1.8398735086962772,1,3779,7,0
240.76,5.0,1208,0,5.19107168525021,1,3328,25,0
199.14,5.0,1093,0,1.41276001560607,1,337,17,0
597.8,5.0,1146,0,3.1540688720507606,1,2917,18,0
939.72,2.0,1247,0,6.472412164520832,1,2917,18,0
36.15,1.0,1210,0,5.2567814534179345,1,3559,16,0
111.97,5.0,1415,0,11.992032690609664,2,3378,18,0
111.97,5.0,1415,0,11.992032690609664,2,3378,18,0
111.97,5.0,1415,0,11.992032690609664,2,3378,18,0
111.97,5.0,1415,0,11.992032690609664,2,3378,18,0
62.59,4.0,1197,0,4.829667960327727,1,3328,25,0
304.06,5.0,1465,0,13.634776894802767,1,316,22,0
424.89,5.0,1411,0,11.860613154274215,1,2548,25,0
92.9,4.0,1168,0,3.8768763218957267,1,1776,25,0
189.37,4.0,1139,0,2.924084683463726,1,2917,18,0
913.7,3.0,1223,0,5.683894946508142,1,1098,22,0
131.73,5.0,1234,0,6.045298671430625,1,2393,25,0
45.0,4.0,1180,0,4.271134930902072,1,2076,22,0
51.71,4.0,1455,0,13.306228053964148,1,3328,25,0
34.37,1.0,1481,0,14.160455040144562,1,649,25,0
60.85,5.0,1148,0,3.219778640218485,1,3632,25,0
136.3,3.0,1192,0,4.665393539908417,1,3690,23,0
49.09,5.0,1118,0,2.234132117702622,1,3258,23,0
56.42,1.0,1249,0,6.538121932688556,1,1536,25,0
145.48,3.0,1453,0,13.240518285796423,1,880,8,0
98.94,1.0,1061,0,0.361403724922483,1,3328,25,0
77.57,5.0,1326,0,9.067948007145937,1,2917,18,0
69.05,5.0,1192,0,4.665393539908417,1,1051,17,0
82.51,4.0,1082,0,1.051356290683587,1,3328,25,0
89.27,5.0,1351,0,9.88932010924249,1,3328,25,0
37.72,4.0,1073,0,0.7556623339288281,1,2917,18,0
118.93,5.0,1276,0,7.425203802952833,1,1670,25,0
231.42,5.0,1505,0,14.948972258157252,1,1672,25,0
117.47,5.0,1159,0,3.5811823651409678,1,3328,25,0
70.02,2.0,1424,0,12.287726647364423,1,3328,25,0
146.15,5.0,1308,0,8.47656009363642,1,2272,18,0
303.7,4.0,1079,0,0.9527916384320007,1,413,10,0
45.53,5.0,1143,0,3.0555042197991744,1,508,6,0
44.79,5.0,1144,0,3.0883591038830365,1,3004,4,0
207.28,5.0,1099,0,1.6098893201092426,1,3701,25,0
275.77,5.0,1208,0,5.19107168525021,1,408,13,0
82.88,5.0,1060,0,0.3285488408386209,1,3310,10,0
357.52,5.0,1319,0,8.837963818558903,1,3258,23,0
77.51,5.0,1485,0,14.29187457648001,1,3328,25,0
1724.04,1.0,1144,0,3.0883591038830365,1,2967,12,0
77.57,5.0,1298,0,8.148011252797799,1,1630,17,0
34.09,5.0,1330,0,9.199367543481385,1,1051,17,0
105.73,5.0,1152,0,3.3511981765539334,1,2777,25,0
365.98,4.0,1201,0,4.9610874966631755,1,508,6,0
155.63,5.0,1351,0,9.88932010924249,1,3328,25,0
85.6,4.0,1415,0,11.992032690609664,1,3179,25,0
65.55,5.0,1332,0,9.26507731164911,1,1299,15,0
81.22,4.0,1130,0,2.6283907267089672,1,3328,25,0
60.0,5.0,1227,0,5.81531448284359,1,2159,25,0
72.34,5.0,1072,0,0.722807449844966,1,1858,10,0
26.79,5.0,1074,0,0.7885172180126901,1,649,25,0
70.62,5.0,1157,0,3.5154725969732437,1,2577,22,0
123.34,5.0,1463,0,13.569067126635044,1,1768,25,0
87.64,4.0,1101,0,1.6755990882769667,1,2310,18,0
84.68,5.0,1058,0,0.26283907267089673,1,563,25,0
25.0,2.0,1100,0,1.6427442041931046,1,2917,18,0
40.09,5.0,1160,0,3.6140372492248303,1,1971,10,0
381.86,1.0,1083,0,1.084211174767449,1,1264,5,0
43.69,4.0,1211,0,5.289636337501797,1,3004,4,0
131.42,5.0,1261,0,6.932380541694902,1,3328,25,0
336.99,5.0,1327,0,9.1008028912298,1,2272,18,0
110.0,4.0,1051,0,0.03285488408386209,1,1863,25,0
114.04,1.0,1110,0,1.9712930450317254,1,977,10,0
587.73,4.0,1120,0,2.299841885870346,1,229,17,0
186.05,5.0,1170,0,3.942586090063451,1,3282,25,0
113.76,4.0,1437,0,12.71484014045463,1,1013,23,0
208.89,5.0,1236,0,6.111008439598349,1,1051,17,0
63.92,5.0,1499,0,14.751842953654078,1,2158,25,0
153.25,5.0,1088,0,1.2484855951867595,1,3328,25,0
433.43,5.0,1208,0,5.19107168525021,1,1959,25,0
138.96,5.0,1257,0,6.800961005359453,1,413,10,0
40.86,5.0,1424,0,12.287726647364423,1,3287,25,0
88.0,5.0,1217,0,5.486765642004969,1,3258,23,0
221.12,4.0,1180,0,4.271134930902072,1,1398,17,0
28.0,4.0,1331,0,9.232222427565247,1,1248,23,0
167.29,5.0,1332,0,9.26507731164911,1,2917,18,0
39.09,5.0,1218,0,5.519620526088832,1,2258,23,0
92.57,5.0,1180,0,4.271134930902072,1,3328,25,0
470.2,5.0,1116,46,0.6570976816772418,2,3328,25,0
470.2,5.0,1116,46,0.6570976816772418,2,3328,25,0
470.2,5.0,1116,46,0.6570976816772418,2,3328,25,0
470.2,5.0,1116,46,0.6570976816772418,2,3328,25,0
152.34,5.0,1402,0,11.564919197519457,1,2855,15,0
51.71,5.0,1073,0,0.7556623339288281,1,390,25,0
624.91,5.0,1070,0,0.6570976816772418,1,1649,25,0
54.06,5.0,1466,0,13.66763177888663,1,2272,18,0
140.68,4.0,1080,0,0.9856465225158627,1,422,22,0
266.94,4.0,1262,0,6.965235425778763,1,3737,17,0
175.77,4.0,1283,0,7.655187991539868,1,2917,18,0
40.47,5.0,1122,0,2.3655516540380708,1,1858,10,0
16.96,5.0,1470,0,13.799051315222078,1,382,25,0
88.48,5.0,1197,0,4.829667960327727,1,3328,25,0
698.5,5.0,1196,0,4.796813076243866,1,2756,18,0
122.8,4.0,1146,0,3.1540688720507606,1,3328,25,0
113.11,5.0,1087,0,1.2156307111028974,1,2917,18,0
91.23,1.0,1439,0,12.780549908622353,1,2740,22,0
291.54,1.0,1093,0,1.41276001560607,1,3328,25,0
32.38,3.0,1121,0,2.3326967699542087,1,2008,25,0
222.17,4.0,1270,0,7.2280744984496605,1,2966,13,0
77.56,4.0,1205,0,5.092507032998625,1,248,10,0
25.78,4.0,1378,0,10.776401979506765,1,1790,23,0
176.78,5.0,1297,0,8.115156368713937,1,3328,25,0
91.96,5.0,1362,0,10.250723834164972,1,2548,25,0
26.58,5.0,1186,0,4.468264235405244,1,3173,25,0
334.34,5.0,1315,0,8.706544282223454,1,1806,25,0
816.17,5.0,1463,0,13.569067126635044,1,649,25,0
131.61,4.0,1127,0,2.529826074457381,1,3749,10,0
64.17,5.0,1191,0,4.632538655824555,1,1863,25,0
258.05,3.0,1309,0,8.509414977720281,1,3004,4,0
40.19,4.0,1330,0,9.199367543481385,1,1248,23,0
208.48,1.0,1145,0,3.1212139879668985,1,374,18,0
497.62,2.0,1338,0,9.462206616152283,1,508,6,0
65.01,4.0,1376,0,10.710692211339042,1,135,25,0
118.48,3.0,1098,0,1.5770344360253803,1,3061,22,0
93.56,4.0,1066,0,0.5256781453417935,1,813,25,0
65.0,1.0,1179,0,4.23828004681821,1,3057,10,0
117.08,5.0,1116,0,2.168422349534898,1,3328,25,0
424.49,4.5,1158,29,2.595535842625105,2,3227,25,0
424.49,4.5,1158,29,2.595535842625105,2,3227,25,0
424.49,4.5,1158,29,2.595535842625105,2,3227,25,0
424.49,4.5,1158,29,2.595535842625105,2,3227,25,0
492.56,5.0,1164,0,3.7454567855602785,1,3317,8,0
92.9,5.0,1086,0,1.1827758270190354,1,1683,25,0
118.9,5.0,1453,0,13.240518285796423,1,2310,18,0
74.6,3.0,1487,0,14.357584344647734,1,318,4,0
63.74,4.0,1140,0,2.9569395675475882,1,1715,25,0
276.58,1.0,1105,0,1.8070186246124151,1,2917,18,0
120.06,4.0,1236,0,6.111008439598349,1,3068,13,0
388.44,5.0,1254,0,6.702396353107867,1,2516,22,0
86.37,5.0,1080,0,0.9856465225158627,1,3287,25,0
196.01,5.0,1115,0,2.135567465451036,1,496,25,0
156.63,1.0,1088,0,1.2484855951867595,1,3328,25,0
24.17,5.0,1228,0,5.848169366927452,1,3128,25,0
48.69,5.0,1197,0,4.829667960327727,1,219,8,0
55.1,5.0,1101,0,1.6755990882769667,1,1051,17,0
103.9,5.0,1156,0,3.4826177128893816,1,2896,25,0
107.27,5.0,1432,0,12.55056572003532,1,3232,18,0
91.68,1.0,1092,0,1.379905131522208,1,202,24,0
134.28,1.0,1124,0,2.431261422205795,1,2917,18,0
43.09,3.0,1131,0,2.6612456107928293,1,2706,10,0
57.05,4.0,1118,0,2.234132117702622,1,2225,19,0
148.49,3.0,1186,0,4.468264235405244,1,2393,25,0
206.76,3.0,1228,0,5.848169366927452,1,2996,25,0
208.55,5.0,1240,0,6.242427975933797,1,3016,25,0
92.06,5.0,1204,0,5.059652148914762,1,2168,25,0
26.44,5.0,1088,0,1.2484855951867595,1,1404,25,0
77.98,5.0,1439,0,12.780549908622353,1,1004,25,0
90.85,5.0,1339,0,9.495061500236144,1,3287,25,0
42.42,4.0,1432,0,12.55056572003532,1,2158,25,0
30.76,5.0,1472,0,13.864761083389803,1,2379,25,0
79.18,3.0,1172,0,4.008295858231175,1,1949,25,0
60.6,5.0,1199,0,4.895377728495451,1,1090,10,0
43.71,5.0,1456,0,13.339082938048008,1,3328,25,0
49.0,5.0,1349,0,9.823610341074765,1,508,6,0
387.0,4.0,1150,0,3.2854884083862093,1,2769,10,0
176.99,5.0,1066,0,0.5256781453417935,1,2917,18,0
163.07,5.0,1471,0,13.83190619930594,1,157,25,0
136.44,5.0,1102,0,1.7084539723608287,1,1051,17,0
61.11,5.0,1335,0,9.363641963900696,1,2917,18,0
108.2,4.0,1200,0,4.928232612579314,1,1656,8,0
327.17,3.0,1083,0,1.084211174767449,1,2917,18,0
144.12,2.0,1103,0,1.7413088564446908,1,3328,25,0
102.03,3.0,1373,0,10.612127559087456,1,502,25,0
380.75,5.0,1478,0,14.061890387892975,1,2318,12,0
48.71,5.0,1459,0,13.437647590299596,1,3328,25,0
38.0,1.0,1380,0,10.84211174767449,1,2740,22,0
