Tot_sales,Tot_amount,Avg_review,Avg_delivery,Tot_sales_Quartile,Avg_review_Quartile,Tot_amount_Quartile,Avg_delivery_Quartile,SellerScore
6,224.0,4.833333333333333,0.8333333333333334,2,4,2,4,2244
1,18.9,5.0,1.0,1,4,1,4,1144
128,8699.34,4.359375,2.6171875,4,3,4,3,4433
4,25.0,5.0,1.0,2,4,1,4,2144
9,546.75,3.7777777777777777,1.0,3,2,2,4,3224
157,11188.569999999972,4.445859872611465,1.9235668789808917,4,3,4,3,4433
7,939.9300000000001,2.7142857142857144,20.03973584189248,2,1,3,1,2311
1,89.99,1.0,33.0,1,1,1,1,1111
4,299.69,4.5,1.75,2,3,2,4,2234
13,723.6999999999998,4.3076923076923075,3.3076923076923075,3,3,2,2,3232
6,305.96000000000004,4.333333333333333,3.8333333333333335,2,3,2,2,2232
176,13593.39999999996,3.8920454545454546,3.8993076755298146,4,2,4,2,4422
3,417.9,3.6666666666666665,6.0,2,1,2,1,2211
68,8886.299999999997,4.279411764705882,1.588235294117647,4,3,4,4,4434
23,371.72999999999996,4.260869565217392,12.26086956521739,3,3,2,1,3231
9,261.0,3.6666666666666665,3.0,3,1,2,2,3212
2,560.0,1.5,3.6390754466236768,1,1,2,2,1212
1,75.0,4.0,1.0,1,2,1,4,1124
11,1732.9000000000005,4.181818181818182,1.1818181818181819,3,3,3,4,3334
56,1949.9600000000012,4.517857142857143,1.5535714285714286,4,3,3,4,4334
11,589.45,4.090909090909091,5.7272727272727275,3,2,2,1,3221
6,522.0,4.833333333333333,2.5,2,4,2,3,2243
14,732.4899999999999,4.142857142857143,0.8571428571428571,3,2,2,4,3224
1,219.0,1.0,3.278150893247353,1,1,2,2,1212
30,12938.300000000003,4.5,1.5,4,3,4,4,4434
8,586.57,4.25,3.0,2,3,2,2,2232
5,838.9,3.4,1.4,2,1,3,4,2314
1,169.9,1.0,3.278150893247353,1,1,1,2,1112
13,740.5899999999999,4.461538461538462,3.3076923076923075,3,3,2,2,3232
10,1511.95,4.1,2.2,3,2,3,3,3323
1,59.9,5.0,2.0,1,4,1,3,1143
32,4248.909999999998,3.9375,2.84375,4,2,4,2,4422
220,13196.999999999949,4.359090909090909,2.0636363636363635,4,3,4,3,4433
13,484.5,1.9230769230769231,9.017323626613758,3,1,2,1,3211
3,557.0,3.6666666666666665,1.6666666666666667,2,1,2,4,2214
7,256.39,2.142857142857143,6.508043112356387,2,1,2,1,2211
14,2654.8000000000006,4.428571428571429,2.2857142857142856,3,3,3,3,3333
2,197.8,5.0,2.0,1,4,1,3,1143
11,765.1899999999999,4.363636363636363,3.3636363636363638,3,3,2,2,3232
53,6438.699999999994,3.7358490566037736,5.204423635466831,4,2,4,1,4421
3,7014.24,4.333333333333333,1.6666666666666667,2,3,4,4,2434
72,4150.869999999999,4.013888888888889,2.9305555555555554,4,2,4,2,4422
84,7743.020000000001,3.4404761904761907,14.142857142857142,4,1,4,1,4411
156,7776.999999999996,4.256410256410256,3.0384615384615383,4,3,4,2,4432
4,1189.8600000000001,4.0,19.25,2,2,3,1,2321
8,371.2,4.625,1.875,2,4,2,3,2243
3,97.39999999999999,5.0,1.3333333333333333,2,4,1,4,2144
112,11983.279999999982,3.7589285714285716,3.3392857142857144,4,2,4,2,4422
1,7.6,5.0,1.0,1,4,1,4,1144
228,9738.199999999963,3.517543859649123,2.4785640507587257,4,1,4,3,4413
12,909.58,4.416666666666667,3.6666666666666665,3,3,3,2,3332
80,5151.899999999997,4.525,1.925,4,3,4,3,4433
329,30943.53000000001,3.7507598784194527,3.944785570455143,4,2,4,2,4422
10,585.0,4.5,9.5,3,3,2,1,3231
7,780.8,4.142857142857143,2.2857142857142856,2,2,2,3,2223
1,25.99,5.0,3.0,1,4,1,2,1142
98,12077.519999999988,4.204081632653061,5.040816326530612,4,3,4,1,4431
2,479.8,3.5,2.1390754466236768,1,1,2,3,1213
1,45.0,3.0,11.0,1,1,1,1,1111
115,32204.550000000014,4.3130434782608695,2.3304347826086955,4,3,4,3,4433
2,239.8,5.0,1.0,1,4,2,4,1244
5,1588.3000000000002,4.6,3.0,2,3,3,2,2332
38,3537.2000000000025,3.6842105263157894,2.289473684210526,4,2,4,3,4423
142,23979.11000000005,3.380281690140845,3.768398616711193,4,1,4,2,4412
8,776.0,2.5,5.944537723311838,2,1,2,1,2211
88,39907.0,3.4318181818181817,7.295454545454546,4,1,4,1,4411
1,139.0,4.0,2.0,1,2,1,3,1123
24,1712.0,4.125,3.7916666666666665,3,2,3,2,3322
4,1126.0,4.75,1.75,2,4,3,4,2344
334,37608.260000000206,4.0359281437125745,3.8802395209580838,4,2,4,2,4422
6,1499.94,3.3333333333333335,2.5,2,1,3,3,2313
7,2027.18,4.428571428571429,1.0,2,3,3,4,2334
5,299.5,3.4,7.6,2,1,2,1,2211
64,4043.300000000002,4.46875,1.828125,4,3,4,4,4434
1,167.9,5.0,1.0,1,4,1,4,1144
218,37100.200000000106,4.018348623853211,5.230633719693795,4,2,4,1,4421
5,138.6,4.0,5.0,2,2,1,1,2121
45,1318.9,4.333333333333333,2.034584484144327,4,3,3,3,4333
9,1080.0,5.0,3.5555555555555554,3,4,3,2,3342
55,12750.499999999987,3.8363636363636364,1.8,4,2,4,4,4424
1,54.0,5.0,5.0,1,4,1,1,1141
13,729.0899999999999,3.6923076923076925,1.2307692307692308,3,2,2,4,3224
6,200.94,4.333333333333333,4.166666666666667,2,3,1,1,2131
15,2265.7,4.733333333333333,1.4666666666666666,3,4,3,4,3344
3,1200.0,5.0,1.0,2,4,3,4,2344
1,66.64,4.0,1.0,1,2,1,4,1124
12,2136.53,4.166666666666667,2.75,3,3,3,3,3333
1,229.9,5.0,3.0,1,4,2,2,1242
8,1177.71,3.125,4.354306584967757,2,1,3,1,2311
93,7838.879999999988,4.462365591397849,1.2473118279569892,4,3,4,4,4434
361,34725.43000000012,4.421052631578948,1.5381666229729845,4,3,4,4,4434
61,1822.1100000000013,4.524590163934426,3.3278688524590163,4,3,3,2,4332
115,20485.080000000016,4.260869565217392,2.4608695652173913,4,3,4,3,4433
18,2149.2000000000003,4.444444444444445,3.5,3,3,3,2,3332
5,647.3,3.8,0.6,2,2,2,4,2224
31,11798.689999999995,4.129032258064516,1.4838709677419355,4,2,4,4,4424
1,29.4,5.0,0.0,1,4,1,4,1144
26,2821.2,4.423076923076923,1.0769230769230769,4,3,3,4,4334
2,49.849999999999994,4.0,1.5,1,2,1,4,1124
3,1692.0,3.6666666666666665,2.0,2,1,3,3,2313
2,1252.43,5.0,1.0,1,4,3,4,1344
7,672.0,4.571428571428571,3.5714285714285716,2,3,2,2,2232
12,1328.0199999999998,4.333333333333333,1.4166666666666667,3,3,3,4,3334
2,77.5,4.0,6.5,1,2,1,1,1121
41,9606.8,3.975609756097561,3.0339208406399214,4,2,4,2,4422
8,692.41,4.375,1.5347688616559192,2,3,2,4,2234
2,398.0,5.0,3.0,1,4,2,2,1242
1,229.9,5.0,0.0,1,4,2,4,1244
4,528.38,3.5,4.069537723311838,2,1,2,1,2211
5,89.94999999999999,4.0,8.0,2,2,1,1,2121
84,22490.6,4.5476190476190474,2.0595238095238093,4,3,4,3,4433
4,776.0,4.0,0.75,2,2,2,4,2224
2,193.1,2.5,2.0,1,1,1,3,1113
3,2217.99,4.333333333333333,2.6666666666666665,2,3,3,3,2333
7,550.04,5.0,0.8571428571428571,2,4,2,4,2244
1,45.9,3.0,1.0,1,1,1,4,1114
1,41.9,1.0,2.0,1,1,1,3,1113
2,95.0,3.5,6.0,1,1,1,1,1111
3,1847.0,2.6666666666666665,1.3333333333333333,2,1,3,4,2314
5,187.68000000000004,3.6,4.25563017864947,2,1,1,1,2111
57,8084.999999999997,4.280701754385965,1.4912280701754386,4,3,4,4,4434
73,6720.909999999989,3.547945205479452,2.6415678449279736,4,1,4,3,4413
2,218.0,5.0,1.0,1,4,2,4,1244
3,228.4,5.0,3.3333333333333335,2,4,2,2,2242
18,1664.7100000000005,3.1666666666666665,4.222222222222222,3,1,3,1,3311
9,716.9000000000001,4.777777777777778,2.5555555555555554,3,4,2,3,3243
72,15048.279999999986,3.8194444444444446,4.644316034253289,4,2,4,1,4421
43,1130.9899999999998,4.325581395348837,2.6808872300755198,4,3,3,3,4333
1,59.9,5.0,2.0,1,4,1,3,1143
3,354.92,5.0,1.3333333333333333,2,4,2,4,2244
4,179.8,2.25,1.75,2,1,1,4,2114
5,206.7,5.0,1.4,2,4,1,4,2144
3,65.4,4.0,2.0,2,2,1,3,2123
78,32017.809999999998,4.051282051282051,2.423076923076923,4,2,4,3,4423
2,2399.98,5.0,8.5,1,4,3,1,1341
17,587.46,4.647058823529412,1.588235294117647,3,4,2,4,3244
14,475.59999999999985,4.428571428571429,2.2142857142857144,3,3,2,3,3233
10,1024.46,4.8,1.2,3,4,3,4,3344
2,330.0,2.0,4.639075446623677,1,1,2,1,1211
159,33461.60000000003,4.088050314465409,3.1761006289308176,4,2,4,2,4422
70,17181.69999999999,4.128571428571429,2.0285714285714285,4,2,4,3,4423
2,360.0,2.5,2.5,1,1,2,3,1213
15,1087.06,4.266666666666667,1.7333333333333334,3,3,3,4,3334
1,6.5,5.0,6.0,1,4,1,1,1141
145,7094.089999999982,4.2,2.1241379310344826,4,3,4,3,4433
392,47156.40000000004,4.038265306122449,2.3877551020408165,4,2,4,3,4423
6,243.4,4.0,4.0,2,2,2,2,2222
6,452.5,4.333333333333333,0.8333333333333334,2,3,2,4,2234
3,189.98000000000002,4.333333333333333,2.3333333333333335,2,3,1,3,2133
26,2217.39,4.423076923076923,2.0,4,3,3,3,4333
2,984.0,1.0,3.278150893247353,1,1,3,2,1312
18,3736.99,4.777777777777778,3.2777777777777777,3,4,4,2,3442
12,1667.0,4.333333333333333,2.0833333333333335,3,3,3,3,3333
9,1599.4,3.888888888888889,2.6666666666666665,3,2,3,3,3323
1,489.0,4.0,1.0,1,2,2,4,1224
1,115.0,1.0,14.0,1,1,1,1,1111
3,146.01,3.6666666666666665,3.0927169644157844,2,1,1,2,2112
25,8321.119999999995,3.64,7.382252071459789,4,1,4,1,4411
6,2715.0,4.166666666666667,4.166666666666667,2,3,3,1,2331
1,152.42,5.0,1.0,1,4,1,4,1144
11,1210.0,4.909090909090909,2.0,3,4,3,3,3343
2,125.80000000000001,4.5,0.5,1,3,1,4,1134
7,1545.5000000000002,4.285714285714286,2.142857142857143,2,3,3,3,2333
3,297.70000000000005,4.333333333333333,2.3333333333333335,2,3,2,3,2233
39,2030.880000000001,4.333333333333333,2.7435897435897436,4,3,3,3,4333
3,388.0,4.666666666666667,4.333333333333333,2,4,2,1,2241
27,11857.079999999998,4.444444444444445,2.5185185185185186,4,3,4,3,4433
2,596.26,1.5,5.139075446623677,1,1,2,1,1211
8,385.0,4.0,1.25,2,2,2,4,2224
1,343.0,4.0,19.0,1,2,2,1,1221
1,60.99,5.0,2.0,1,4,1,3,1143
6,1020.0,1.6666666666666667,3.565125744372794,2,1,3,2,2312
7,452.99999999999994,5.0,3.142857142857143,2,4,2,2,2242
7,935.0,2.7142857142857144,5.0,2,1,3,1,2311
1,99.9,5.0,3.0,1,4,1,2,1142
145,15297.589999999964,4.006896551724138,5.386206896551724,4,2,4,1,4421
25,3907.5000000000014,4.72,1.36,4,4,4,4,4444
2,538.0,1.0,3.278150893247353,1,1,2,2,1212
1,95.0,1.0,3.278150893247353,1,1,1,2,1112
3,149.7,1.0,3.278150893247353,2,1,1,2,2112
72,8027.6299999999965,3.5416666666666665,4.015452827402631,4,1,4,1,4411
12,1638.99,4.25,1.8333333333333333,3,3,3,4,3334
18,1218.8,4.111111111111111,1.3888888888888888,3,2,3,4,3324
1175,142325.4900000017,4.217021276595744,2.0019388518240406,4,3,4,3,4433
1,94.49,5.0,1.0,1,4,1,4,1144
5,799.5,3.8,6.055630178649471,2,2,2,1,2221
5,983.9000000000001,4.6,3.2,2,3,3,2,2332
240,16234.809999999963,4.045833333333333,5.395833333333333,4,2,4,1,4421
5,1016.68,4.4,3.2,2,3,3,2,2332
1,12.5,5.0,1.0,1,4,1,4,1144
184,22505.1,3.7282608695652173,1.7934782608695652,4,2,4,4,4424
2,180.0,5.0,2.5,1,4,1,3,1143
3,131.9,4.666666666666667,3.0,2,4,1,2,2142
28,1880.3000000000006,4.642857142857143,2.75,4,4,3,3,4343
98,9731.849999999991,4.336734693877551,1.9722260295229321,4,3,4,3,4433
32,22600.629999999997,4.28125,2.15625,4,3,4,3,4433
22,10103.519999999997,4.454545454545454,5.090909090909091,3,3,4,1,3431
1,49.9,5.0,10.0,1,4,1,1,1141
1,29.8,3.0,4.0,1,1,1,2,1112
5,321.5,4.2,1.6,2,3,2,4,2234
14,417.4699999999999,3.5,4.5,3,1,2,1,3211
5,2244.2799999999997,4.8,2.0,2,4,3,3,2343
8,634.1999999999999,4.625,2.125,2,4,2,3,2243
19,7751.95,4.0,2.6315789473684212,3,2,4,3,3423
1,109.0,5.0,1.0,1,4,1,4,1144
11,666.0,3.6363636363636362,5.777845616954064,3,1,2,1,3211
14,423.5999999999999,4.0,3.357142857142857,3,2,2,2,3222
1,119.9,5.0,3.0,1,4,1,2,1142
13,333.93,4.076923076923077,2.6923076923076925,3,2,2,3,3223
2,60.0,3.0,14.0,1,1,1,1,1111
2,135.0,3.0,2.5,1,1,1,3,1113
4,759.0,4.5,1.25,2,3,2,4,2234
24,1038.96,4.416666666666667,2.9699229538853067,3,3,3,2,3332
1375,189417.66999999952,3.3454545454545452,12.132768219481088,4,1,4,1,4411
4,126.0,3.75,2.5,2,2,1,3,2123
2,39.8,2.0,2.1390754466236768,1,1,1,3,1113
1,25.0,5.0,1.0,1,4,1,4,1144
1,189.9,5.0,1.0,1,4,1,4,1144
578,113628.96999999993,3.9878892733564015,3.8529411764705883,4,2,4,2,4422
5,257.25,4.4,2.2,2,3,2,3,2233
93,8676.25,4.290322580645161,2.096774193548387,4,3,4,3,4433
2,183.2,4.0,3.0,1,2,1,2,1122
187,3843.9300000000026,3.9197860962566846,3.748663101604278,4,2,4,2,4422
5,147.89,4.4,1.2,2,3,1,4,2134
7,918.8,4.142857142857143,2.142857142857143,2,2,3,3,2323
1,32.5,4.0,1.0,1,2,1,4,1124
4,194.0,3.75,2.75,2,2,1,3,2123
7,1228.9799999999998,3.5714285714285716,5.428571428571429,2,1,3,1,2311
50,6409.679999999997,4.26,3.32,4,3,4,2,4432
1,899.0,5.0,7.0,1,4,3,1,1341
344,55773.559999999816,3.883720930232558,2.432658292673669,4,2,4,3,4423
2,324.0,4.0,2.5,1,2,2,3,1223
5,1037.6,4.2,3.4,2,3,3,2,2332
174,27349.530000000002,4.103448275862069,1.5344827586206897,4,2,4,4,4424
27,1344.2999999999993,4.407407407407407,2.2962962962962963,4,3,3,3,4333
1,220.0,1.0,3.278150893247353,1,1,2,2,1212
94,4754.990000000001,4.127659574468085,2.351063829787234,4,2,4,3,4423
4,517.8,4.5,3.25,2,3,2,2,2232
340,176431.86999999982,4.197058823529412,2.798870475330046,4,3,4,2,4432
2,513.9000000000001,1.0,3.278150893247353,1,1,2,2,1212
104,11002.889999999985,4.0576923076923075,2.451923076923077,4,2,4,3,4423
29,1466.71,4.482758620689655,8.0,4,3,3,1,4331
8,990.4999999999999,4.25,1.75,2,3,3,4,2334
2,84.0,3.0,5.139075446623677,1,1,1,1,1111
20,3919.7999999999984,3.8,3.95,3,2,4,2,3422
23,3656.800000000001,3.869565217391304,2.391304347826087,3,2,4,3,3423
5,252.0,4.0,1.2,2,2,2,4,2224
6,1309.94,4.833333333333333,1.0,2,4,3,4,2344
9,179.9,5.0,1.4444444444444444,3,4,1,4,3144
43,2094.3600000000006,4.558139534883721,3.3488372093023258,4,3,3,2,4332
14,2153.9000000000005,3.5714285714285716,15.214285714285714,3,1,3,1,3311
10,1804.0,2.4,7.4,3,1,3,1,3311
4,299.6,3.0,3.8890754466236768,2,1,2,2,2212
16,1182.2,4.6875,0.5625,3,4,3,4,3344
4,259.6,5.0,4.569537723311838,2,4,2,1,2241
2,27.1,3.0,5.0,1,1,1,1,1111
1,18.8,5.0,5.0,1,4,1,1,1141
5,199.5,4.8,1.6,2,4,1,4,2144
21,731.0999999999998,4.428571428571429,2.775150042535588,3,3,2,2,3232
26,3871.1200000000003,4.1923076923076925,1.7307692307692308,4,3,4,4,4434
5,196.67999999999998,4.2,5.0,2,3,1,1,2131
1,6729.0,1.0,9.0,1,1,4,1,1411
1,99.9,4.0,6.0,1,2,1,1,1121
100,11441.55999999999,4.3,2.01,4,3,4,3,4433
7,766.08,4.428571428571429,1.7540215561781933,2,3,2,4,2234
3,727.9,2.3333333333333335,3.518767262164902,2,1,2,2,2212
202,11205.82999999996,3.9405940594059405,1.9865254994715216,4,2,4,3,4423
19,1374.8500000000004,3.6842105263157894,7.7894736842105265,3,2,3,1,3321
434,47297.39000000036,3.8364055299539173,4.299539170506913,4,2,4,1,4421
45,5580.499999999998,3.888888888888889,1.250625575405497,4,2,4,4,4424
15,1782.54,3.2666666666666666,2.7779270239656078,3,1,3,2,3312
11,1552.2700000000002,4.545454545454546,14.727272727272727,3,3,3,1,3331
8,1372.3,4.5,3.625,2,3,3,2,2332
5,139.5,3.6,3.255630178649471,2,1,1,2,2112
73,9420.879999999985,4.260273972602739,2.3424657534246576,4,3,4,3,4433
2,223.9,4.5,8.0,1,3,2,1,1231
52,3955.0,3.5384615384615383,2.923076923076923,4,1,4,2,4412
1,559.0,4.0,2.0,1,2,2,3,1223
15,2802.8000000000006,4.133333333333334,5.266666666666667,3,2,3,1,3321
29,19187.420000000002,3.3448275862068964,2.285453479077495,4,1,4,3,4413
110,3752.3099999999977,3.890909090909091,4.109090909090909,4,2,4,1,4421
9,4905.69,4.0,11.61736686516608,3,2,4,1,3421
18,5160.0,4.111111111111111,5.611111111111111,3,2,4,1,3421
105,3438.290000000006,4.190476190476191,5.609523809523809,4,3,4,1,4431
1,18.9,5.0,1.0,1,4,1,4,1144
25,2771.28,3.6,5.571126035729894,4,1,3,1,4311
18,838.2,4.722222222222222,2.388888888888889,3,4,3,3,3343
85,11528.619999999986,3.3176470588235296,3.6385664810970275,4,1,4,2,4412
4,268.0,4.5,2.0,2,3,2,3,2233
5,579.5,3.8,4.2,2,2,2,1,2221
66,39907.5,4.545454545454546,3.0303030303030303,4,3,4,2,4432
50,4730.049999999999,3.76,7.811126035729894,4,2,4,1,4421
50,5129.999999999998,3.3,9.091126035729895,4,1,4,1,4411
14,978.8999999999999,4.428571428571429,1.1428571428571428,3,3,3,4,3334
13,1714.8,3.769230769230769,6.923076923076923,3,2,3,1,3321
3,487.0,5.0,2.6666666666666665,2,4,2,3,2243
7,1304.1700000000003,4.285714285714286,4.285714285714286,2,3,3,1,2331
3,281.4,5.0,3.0,2,4,2,2,2242
2,134.9,5.0,1.0,1,4,1,4,1144
1,89.9,5.0,28.0,1,4,1,1,1141
2,694.77,1.0,3.278150893247353,1,1,2,2,1212
42,5363.009999999998,4.357142857142857,5.0,4,3,4,1,4431
55,6693.689999999997,4.745454545454545,2.1505118344226792,4,4,4,3,4443
4,95.60000000000001,5.0,4.75,2,4,1,1,2141
109,22873.21000000002,3.073394495412844,10.675861517059488,4,1,4,1,4411
24,1584.6000000000004,3.8333333333333335,1.8333333333333333,3,2,3,4,3324
12,7838.0,4.083333333333333,5.25,3,2,4,1,3421
2,51.98,4.5,3.5,1,3,1,2,1132
2,34.93,5.0,2.5,1,4,1,3,1143
1,19.7,1.0,3.278150893247353,1,1,1,2,1112
4,240.60000000000002,3.25,1.5,2,1,2,4,2214
1,1599.0,5.0,1.0,1,4,3,4,1344
34,2690.0,3.3529411764705883,5.508180908624922,4,1,3,1,4311
192,45355.36000000004,4.28125,1.3697916666666667,4,3,4,4,4434
10,585.2999999999998,4.2,1.5,3,3,2,4,3234
329,32258.160000000054,3.6990881458966567,6.073632848468021,4,2,4,1,4421
443,66120.05000000024,4.225733634311513,3.097319646891624,4,3,4,2,4432
9,308.28,4.444444444444445,1.5555555555555556,3,3,2,4,3234
525,15506.939999999873,4.163809523809523,7.108256100342365,4,3,4,1,4431
2,60.0,4.5,4.0,1,3,1,2,1132
2,251.0,4.5,2.5,1,3,2,3,1233
19,826.99,4.473684210526316,1.8421052631578947,3,3,3,4,3334
10,2355.0,4.4,13.0,3,3,3,1,3331
1,45.22,1.0,25.0,1,1,1,1,1111
13,1167.6599999999999,4.076923076923077,3.230769230769231,3,2,3,2,3322
19,1382.36,3.9473684210526314,1.6842105263157894,3,2,3,4,3324
105,7641.449999999996,4.038095238095238,1.2571428571428571,4,2,4,4,4424
1,59.99,1.0,3.278150893247353,1,1,1,2,1112
6,1519.4000000000003,4.666666666666667,2.0,2,4,3,3,2343
16,8162.399999999997,3.0625,4.4375,3,1,4,1,3411
5,281.8,4.8,2.0,2,4,2,3,2243
212,16674.699999999983,3.990566037735849,3.053198824968148,4,2,4,2,4422
7,409.75,4.714285714285714,1.4285714285714286,2,4,2,4,2244
64,3248.9000000000015,4.0625,2.875,4,2,3,2,4322
342,31410.980000000072,4.362573099415204,2.8859649122807016,4,3,4,2,4432
3,627.0,3.6666666666666665,4.333333333333333,2,1,2,1,2211
3,120.27000000000001,4.0,7.0,2,2,1,1,2121
1,29.99,5.0,2.0,1,4,1,3,1143
13,14699.869999999999,3.3076923076923075,4.427407829730362,3,1,4,1,3411
17,2134.13,4.352941176470588,2.3529411764705883,3,3,3,3,3333
15,749.35,3.3333333333333335,1.4,3,1,2,4,3214
1,269.9,5.0,2.0,1,4,2,3,1243
8,7473.489999999999,3.5,7.65976886165592,2,1,4,1,2411
3,161.70000000000002,1.0,17.852100595498232,2,1,1,1,2111
1,178.9,5.0,4.0,1,4,1,2,1142
1,249.0,1.0,3.278150893247353,1,1,2,2,1212
5,319.49999999999994,4.4,1.8,2,3,2,4,2234
311,32410.650000000165,3.3440514469453375,8.297608687416382,4,1,4,1,4411
23,2418.3000000000006,3.869565217391304,1.2173913043478262,3,2,3,4,3324
1,89.9,4.0,1.0,1,2,1,4,1124
3,246.0,3.3333333333333335,3.6666666666666665,2,1,2,2,2212
1,130.0,1.0,3.278150893247353,1,1,1,2,1112
1,180.0,4.0,2.0,1,2,1,3,1123
15,1507.96,4.466666666666667,1.4666666666666666,3,3,3,4,3334
2,252.9,2.0,2.0,1,1,2,3,1213
99,4207.269999999993,3.717171717171717,3.872633883497341,4,2,4,2,4422
32,4668.299999999999,3.8125,4.6875,4,2,4,1,4421
1,389.99,5.0,6.0,1,4,2,1,1241
434,23622.770000000008,3.3732718894009217,3.224280669859374,4,1,4,2,4412
2,120.5,5.0,0.5,1,4,1,4,1144
11,677.16,4.7272727272727275,1.6363636363636365,3,4,2,4,3244
6,568.2,4.166666666666667,2.0,2,3,2,3,2233
20,407.29999999999995,3.75,8.35,3,2,2,1,3221
7,1419.5700000000002,3.142857142857143,4.182592984749622,2,1,3,1,2311
5,167.0,3.4,4.4,2,1,1,1,2111
2,734.99,3.0,2.6390754466236768,1,1,2,3,1213
7,300.0,2.142857142857143,4.857142857142857,2,1,2,1,2211
12,1041.3000000000002,4.333333333333333,2.3333333333333335,3,3,3,3,3333
62,4222.03,4.354838709677419,2.2580645161290325,4,3,4,3,4433
2,1598.0,5.0,4.0,1,4,3,2,1342
3,553.7,5.0,2.3333333333333335,2,4,2,3,2243
19,1713.65,4.421052631578948,2.210526315789474,3,3,3,3,3333
182,6466.9899999999725,3.7967032967032965,2.7225459232924516,4,2,4,3,4423
6,739.85,3.1666666666666665,6.166666666666667,2,1,2,1,2211
4,990.5999999999999,2.0,1.0,2,1,3,4,2314
106,7555.0,4.1415094339622645,1.320754716981132,4,2,4,4,4424
14,2369.7999999999997,2.642857142857143,4.516086224712773,3,1,3,1,3311
3,224.34,4.333333333333333,4.0,2,3,2,2,2232
9,1256.0,4.777777777777778,2.3333333333333335,3,4,3,3,3343
26,2616.75,4.153846153846154,4.1923076923076925,4,3,3,1,4331
65,16320.990000000002,4.446153846153846,1.323076923076923,4,3,4,4,4434
1,79.99,3.0,9.0,1,1,1,1,1111
1,27.9,5.0,6.0,1,4,1,1,1141
45,3660.08,3.888888888888889,2.2,4,2,4,3,4423
155,9375.699999999983,3.832258064516129,2.956633231569338,4,2,4,2,4422
9,458.0,4.777777777777778,2.7777777777777777,3,4,2,2,3242
1018,17535.68999999993,3.9911591355599216,2.3637309930189074,4,2,4,3,4423
5,1089.5,4.8,2.0,2,4,3,3,2343
5,1552.9,2.6,3.766890535948412,2,1,3,2,2312
15,11892.0,4.2,3.0,3,3,4,2,3432
53,4232.539999999996,4.056603773584905,2.3773584905660377,4,2,4,3,4423
96,4215.119999999999,4.34375,2.4479166666666665,4,3,4,3,4433
14,644.9500000000002,1.9285714285714286,12.377010778089097,3,1,2,1,3211
35,4455.339999999997,4.114285714285714,1.8,4,2,4,4,4424
11,2324.82,4.545454545454546,1.8434682630224868,3,3,3,4,3334
9,672.6999999999999,3.888888888888889,1.8888888888888888,3,2,2,3,3223
118,5642.599999999993,4.288135593220339,1.9322033898305084,4,3,4,3,4433
2,114.9,5.0,1.5,1,4,1,4,1144
8,3312.1600000000003,1.25,18.72930658496776,2,1,4,1,2411
24,1029.1099999999997,4.166666666666667,2.7083333333333335,3,3,3,3,3333
2,739.0,5.0,7.5,1,4,2,1,1241
2,312.99,5.0,2.0,1,4,2,3,1243
12,2176.4,3.6666666666666665,3.5833333333333335,3,1,3,2,3312
4,180.60000000000002,4.75,1.0,2,4,1,4,2144
2,138.0,3.0,5.639075446623677,1,1,1,1,1111
82,2990.9800000000005,4.146341463414634,2.6341463414634148,4,2,3,3,4323
26,13312.399999999996,4.153846153846154,2.136780837942104,4,3,4,3,4433
2,250.0,3.5,3.0,1,1,2,2,1212
2,94.98,2.5,3.1390754466236768,1,1,1,2,1112
16,746.5999999999998,3.125,9.336922154139799,3,1,2,1,3211
28,2777.720000000001,4.464285714285714,2.6785714285714284,4,3,3,3,4333
10,645.0,2.5,5.8,3,1,2,1,3211
8,121.2,1.0,34.0,2,1,1,1,2111
229,11052.11999999997,4.192139737991266,1.834061135371179,4,3,4,4,4434
16,1604.59,4.625,2.0,3,4,3,3,3343
2,89.98,5.0,3.0,1,4,1,2,1142
1,2090.0,5.0,4.0,1,4,3,2,1342
2,196.0,5.0,0.5,1,4,1,4,1144
4,226.0,4.5,1.0,2,3,2,4,2234
2,599.8,4.0,1.0,1,2,2,4,1224
11,1384.5000000000002,4.2727272727272725,3.0,3,3,3,2,3332
5,145.0,4.8,2.8,2,4,1,2,2142
2,133.8,3.0,2.0,1,1,1,3,1113
1,975.0,1.0,61.0,1,1,3,1,1311
116,6858.539999999995,3.853448275862069,6.108243980918058,4,2,4,1,4421
133,14736.459999999981,3.0150375939849625,5.87218045112782,4,1,4,1,4411
67,9236.0,3.955223880597015,2.0597014925373136,4,2,4,3,4423
2,1340.0,4.0,4.5,1,2,3,1,1321
2,119.8,4.5,1.5,1,3,1,4,1134
1,1999.0,5.0,3.0,1,4,3,2,1342
19,3831.9,4.473684210526316,2.0526315789473686,3,3,4,3,3433
2,71.88,3.0,2.5,1,1,1,3,1113
83,3733.6800000000003,4.216867469879518,3.545519890280089,4,3,4,2,4432
8,1027.9,3.875,4.25,2,2,3,1,2321
175,21712.900000000027,4.045714285714285,3.6285714285714286,4,2,4,2,4422
16,2755.500000000001,3.8125,2.0,3,2,3,3,3323
8,4813.25,4.375,1.875,2,3,4,3,2433
21,2113.7000000000007,3.4761904761904763,7.428571428571429,3,1,3,1,3311
1,59.9,5.0,2.0,1,4,1,3,1143
5,8119.949999999999,4.2,0.8,2,3,4,4,2434
8,1061.4,4.625,1.875,2,4,3,3,2343
3,148.5,3.0,3.6666666666666665,2,1,1,2,2112
